compound_name,name,kegg_id,inchi_key,pubchem_compound_id,formula,hmdb_id,chebi_id,lipidmaps_id,rt_peak,mz,adduct,polarity,compound_id,chromatography,source,feature_id,gnps_score,gnps_compound_name,cluster_id,cluster_label
UT_C18_POS_50736,"NCGC00380867-01_C27H46O9_9,12,15-Octadecatrienoic acid, 3-(hexopyranosyloxy)-2-hydroxypropyl ester, (9Z,12Z,15Z)-",,HUSISCNTLUEZCN-PDBXOOCHSA-N,,C27H46O9,,,,6.2271852,532.348001849144,M+NH4,pos,UT_C18_POS_50736,C18,untargeted,50736.0,0.873562,"NCGC00380867-01_C27H46O9_9,12,15-Octadecatrienoic acid, 3-(hexopyranosyloxy)-2-hydroxypropyl ester, (9Z,12Z,15Z)-",4.0,upregulated
UT_C18_POS_72186,Pyropheophorbide a,,IEGUQQKIFBYXLG-UWJYYQICSA-N,,C33H34N4O3,,,,7.9415517,535.2703407437252,M+H,pos,UT_C18_POS_72186,C18,untargeted,72186.0,0.808678,Pyropheophorbide a,1.0,insignificant
UT_C18_POS_56276,1-(9Z-nonadecenoyl)-glycero-3-phosphocholine,,VRVDEVSSPPTZQJ-JKCKFMQZSA-N,,,,,,6.698774,536.3711222336347,M+H,pos,UT_C18_POS_56276,C18,untargeted,56276.0,0.871479,1-(9Z-nonadecenoyl)-glycero-3-phosphocholine,3.0,upregulated
UT_C18_POS_76050,Massbank:MSJ00135 Alpha-Carotene,,ANVAOWXLWRTKGA-JLTXGRSLSA-N,,C40H56,,,,8.39512,536.4364730539162,M+H,pos,UT_C18_POS_76050,C18,untargeted,76050.0,0.792502,Massbank:MSJ00135 Alpha-Carotene,4.0,upregulated
UT_C18_POS_60396,PC(19:0/0:0); [M+H]+ C27H57N1O7P1,,,,,,,,6.937411,538.3858859123262,M+H,pos,UT_C18_POS_60396,C18,untargeted,60396.0,0.868022,PC(19:0/0:0); [M+H]+ C27H57N1O7P1,2.0,upregulated
UT_C18_POS_48968,PC(20:5/0:0); [M+H]+ C28H49N1O7P1,,,,,,,,6.0794654,542.3218289453634,M+H,pos,UT_C18_POS_48968,C18,untargeted,48968.0,0.745203,PC(20:5/0:0); [M+H]+ C28H49N1O7P1,2.0,upregulated
UT_C18_POS_46118,Lyso PC (20:5),,,,,,,,5.801253,542.3244478384472,M+H,pos,UT_C18_POS_46118,C18,untargeted,46118.0,0.945895,Lyso PC (20:5),2.0,upregulated
UT_C18_POS_52658,Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14,,YAMUFBLWGFFICM-PTGWMXDISA-N,,,,,,6.404875,544.3373278885836,M+Na,pos,UT_C18_POS_52658,C18,untargeted,52658.0,0.944784,Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14,3.0,upregulated
UT_C18_POS_49131,PC(0:0/20:4); [M+H]+ C28H51N1O7P1,,,,,,,,6.0987363,544.3399873878463,M+H,pos,UT_C18_POS_49131,C18,untargeted,49131.0,0.901719,PC(0:0/20:4); [M+H]+ C28H51N1O7P1,4.0,upregulated
UT_C18_POS_51778,PC(20:3/0:0); [M+H]+ C28H53N1O7P1,,,,,,,,6.335077,546.3558567694562,M+H,pos,UT_C18_POS_51778,C18,untargeted,51778.0,0.889013,PC(20:3/0:0); [M+H]+ C28H53N1O7P1,4.0,upregulated
UT_C18_POS_55155,PC(20:2/0:0); [M+H]+ C28H55N1O7P1,,,,,,,,6.615937,548.3714828137574,M+H,pos,UT_C18_POS_55155,C18,untargeted,55155.0,0.877744,PC(20:2/0:0); [M+H]+ C28H55N1O7P1,2.0,upregulated
UT_C18_POS_78788,AEG(o-16:3/16:0),,,,,,,,8.4772835,549.488310687754,M+H,pos,UT_C18_POS_78788,C18,untargeted,78788.0,0.752563,AEG(o-16:3/16:0),4.0,upregulated
UT_C18_POS_59182,PC(20:1/0:0); [M+H]+ C28H57N1O7P1,,,,,,,,6.9542465,550.3868832063602,M+H,pos,UT_C18_POS_59182,C18,untargeted,59182.0,0.880726,PC(20:1/0:0); [M+H]+ C28H57N1O7P1,4.0,upregulated
UT_C18_POS_60435,Spectral Match to 1-Arachidoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14,,,,,,,,7.112679,552.3993335264192,M+H,pos,UT_C18_POS_60435,C18,untargeted,60435.0,0.936526,Spectral Match to 1-Arachidoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14,4.0,upregulated
UT_C18_POS_66552,"Spectral Match to 9-Octadecenamide, (Z)- from NIST14",,,,,,,,7.5417037,563.5511325040763,2M+H,pos,UT_C18_POS_66552,C18,untargeted,66552.0,0.888536,"Spectral Match to 9-Octadecenamide, (Z)- from NIST14",0.0,downregulated
UT_C18_POS_54267,PC(22:4/0:0); [M+H]+ C30H55N1O7P1,,,,,,,,6.5242968,572.3719797834814,M+H,pos,UT_C18_POS_54267,C18,untargeted,54267.0,0.892424,PC(22:4/0:0); [M+H]+ C30H55N1O7P1,2.0,upregulated
UT_C18_POS_70034,4.Phaeophorbide a,,NSFSLUUZQIAOOX-LDCXZXNSSA-N,,C35H36N4O5,,,,7.8042583,593.2760316397789,M+H,pos,UT_C18_POS_70034,C18,untargeted,70034.0,0.893598,4.Phaeophorbide a,3.0,upregulated
UT_C18_POS_68312,3.10S-Hydroxypheophorbide a ,,TXOKSKCKTYISQV-FHCXDJKBSA-N,,C35H36N4O6,,,,7.6424117,609.2708711412416,M+H,pos,UT_C18_POS_68312,C18,untargeted,68312.0,0.86534,3.10S-Hydroxypheophorbide a ,1.0,insignificant
UT_C18_POS_57822,Spectral Match to Azelaoyl PAF from NIST14,,ZDFOCDTXDPKJKA-WJOKGBTCSA-N,,,,,,6.8409643,652.4553426210537,M+H,pos,UT_C18_POS_57822,C18,untargeted,57822.0,0.94295,Spectral Match to Azelaoyl PAF from NIST14,,
UT_C18_POS_40962,Spectral Match to Coproporphyrin I from NIST14,,,,,,,,5.1393757,655.276784363587,M+H,pos,UT_C18_POS_40962,C18,untargeted,40962.0,0.715162,Spectral Match to Coproporphyrin I from NIST14,3.0,upregulated
UT_C18_POS_75476,PE(15:0/15:0); [M+H]+ C35H71N1O8P1,,,,,,,,8.189635,664.489561088495,M+H,pos,UT_C18_POS_75476,C18,untargeted,75476.0,0.852663,PE(15:0/15:0); [M+H]+ C35H71N1O8P1,4.0,upregulated
UT_C18_POS_76244,"Spectral Match to 1,2-Di-(9Z-tetradecenoyl)-sn-glycero-3-phosphocholine from NIST14",,AVCZHZMYOZARRJ-JWLMTKEBSA-N,,,,,,8.3118925,674.4413789346419,M+H,pos,UT_C18_POS_76244,C18,untargeted,76244.0,0.897341,"Spectral Match to 1,2-Di-(9Z-tetradecenoyl)-sn-glycero-3-phosphocholine from NIST14",4.0,upregulated
UT_C18_POS_72669,PE-DAG (15:0/16:1),,,,,,,,8.100772,676.4913325339668,M+H,pos,UT_C18_POS_72669,C18,untargeted,72669.0,0.863594,PE-DAG (15:0/16:1),4.0,upregulated
UT_C18_POS_59175,PC(18:0/9:0(CHO)); [M+H]+ C35H69N1O9P1,,,,,,,,6.9798055,678.4750213465635,M+H,pos,UT_C18_POS_59175,C18,untargeted,59175.0,0.920035,PC(18:0/9:0(CHO)); [M+H]+ C35H69N1O9P1,3.0,upregulated
UT_C18_POS_64350,PE-DAG (16:0/16:1),,,,,,,,7.3186374,690.5072970661702,M+H,pos,UT_C18_POS_64350,C18,untargeted,64350.0,0.863369,PE-DAG (16:0/16:1),4.0,upregulated
UT_C18_POS_76534,DIPALMITOYL CEPHALIN CollisionEnergy:102040,,SLKDGVPOSSLUAI-UHFFFAOYSA-N,,C37H74NO8P,,,,8.206996,692.5218210110603,M+H,pos,UT_C18_POS_76534,C18,untargeted,76534.0,0.845725,DIPALMITOYL CEPHALIN CollisionEnergy:102040,4.0,upregulated
UT_C18_POS_71778,DGTSA(16:0/16:0); [M+H]+ C42H82N1O7,,,,,,,,7.918508,712.608982512873,M+H,pos,UT_C18_POS_71778,C18,untargeted,71778.0,0.736497,DGTSA(16:0/16:0); [M+H]+ C42H82N1O7,4.0,upregulated
UT_C18_POS_64327,DGTSA(16:0/16:0); [M+H]+ C42H82N1O7,,,,,,,,7.4596353,712.6078415168546,M+H,pos,UT_C18_POS_64327,C18,untargeted,64327.0,0.722294,DGTSA(16:0/16:0); [M+H]+ C42H82N1O7,4.0,upregulated
UT_C18_POS_66591,PE(16:0/18:2); [M+H]+ C39H75N1O8P1,,,,,,,,7.526406,716.5228674765062,M+H,pos,UT_C18_POS_66591,C18,untargeted,66591.0,0.813871,PE(16:0/18:2); [M+H]+ C39H75N1O8P1,3.0,upregulated
UT_C18_POS_70346,PE(16:1/18:1); [M+H]+ C39H75N1O8P1,,,,,,,,7.734147,716.5230094105906,M+H,pos,UT_C18_POS_70346,C18,untargeted,70346.0,0.837269,PE(16:1/18:1); [M+H]+ C39H75N1O8P1,3.0,upregulated
UT_C18_POS_72218,PE(16:0_18:1) - (2-aminoethoxy)[3-(hexadecanoyloxy)-2-[octadec-9-enoyloxy]propoxy]phosphinic acid,,FHQVHHIBKUMWTI-OTMQOFQLSA-N,,C39H76NO8P,,,,7.914943,718.5379726482275,M+H,pos,UT_C18_POS_72218,C18,untargeted,72218.0,0.866386,PE(16:0_18:1) - (2-aminoethoxy)[3-(hexadecanoyloxy)-2-[octadec-9-enoyloxy]propoxy]phosphinic acid,4.0,upregulated
UT_C18_POS_60665,PC-DAG (16:0/16:2),,,,,,,,7.100556,730.533188184517,M+H,pos,UT_C18_POS_60665,C18,untargeted,60665.0,0.815055,PC-DAG (16:0/16:2),4.0,upregulated
UT_C18_POS_55945,PE(17:0/18:2); [M+H]+ C40H77N1O8P1,,,,,,,,6.6752253,730.5347638909594,M+H,pos,UT_C18_POS_55945,C18,untargeted,55945.0,0.810649,PE(17:0/18:2); [M+H]+ C40H77N1O8P1,4.0,upregulated
UT_C18_POS_73030,PE(17:0/18:2); [M+H]+ C40H77N1O8P1,,,,,,,,7.828696,730.5383490490988,M+H,pos,UT_C18_POS_73030,C18,untargeted,73030.0,0.818026,PE(17:0/18:2); [M+H]+ C40H77N1O8P1,4.0,upregulated
UT_C18_POS_66007,PC-DAG (16:0/16:2),,,,,,,,7.4377193,730.537871640324,M+H,pos,UT_C18_POS_66007,C18,untargeted,66007.0,0.822172,PC-DAG (16:0/16:2),4.0,upregulated
UT_C18_POS_62115,PC-DAG (16:0/16:2),,,,,,,,7.225777,730.5376360634141,M+H,pos,UT_C18_POS_62115,C18,untargeted,62115.0,0.825139,PC-DAG (16:0/16:2),4.0,upregulated
UT_C18_POS_75030,PE(17:0/18:2); [M+H]+ C40H77N1O8P1,,,,,,,,8.133563,730.5390087592618,M+H,pos,UT_C18_POS_75030,C18,untargeted,75030.0,0.800405,PE(17:0/18:2); [M+H]+ C40H77N1O8P1,4.0,upregulated
UT_C18_POS_52941,PE(16:0/20:4); [M+H]+ C41H75N1O8P1,,,,,,,,6.5137033,740.5263417087582,M+H,pos,UT_C18_POS_52941,C18,untargeted,52941.0,0.879838,PE(16:0/20:4); [M+H]+ C41H75N1O8P1,4.0,upregulated
UT_C18_POS_69500,PE(18:1/18:2); [M+H]+ C41H77N1O8P1,,,,,,,,7.7878256,742.5371533949299,M+H,pos,UT_C18_POS_69500,C18,untargeted,69500.0,0.808711,PE(18:1/18:2); [M+H]+ C41H77N1O8P1,4.0,upregulated
UT_C18_POS_73582,PE(18:1/18:2); [M+H]+ C41H77N1O8P1,,,,,,,,8.023235,742.5379978886268,M+H,pos,UT_C18_POS_73582,C18,untargeted,73582.0,0.826084,PE(18:1/18:2); [M+H]+ C41H77N1O8P1,4.0,upregulated
UT_C18_POS_73449,PE(18:1/18:1); [M+H]+ C41H79N1O8P1,,,,,,,,8.05267,744.5533363887291,M+H,pos,UT_C18_POS_73449,C18,untargeted,73449.0,0.878215,PE(18:1/18:1); [M+H]+ C41H79N1O8P1,4.0,upregulated
UT_C18_POS_75739,PE(18:1/18:1); [M+H]+ C41H79N1O8P1,,,,,,,,8.178627,744.5537538750408,M+H,pos,UT_C18_POS_75739,C18,untargeted,75739.0,0.888052,PE(18:1/18:1); [M+H]+ C41H79N1O8P1,4.0,upregulated
UT_C18_POS_62962,"Spectral Match to 1,2-Dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol) from NIST14",,BIABMEZBCHDPBV-BEBVUIBBSA-N,,C38H75O10P,,,,7.2719545,745.4997692152169,M+Na,pos,UT_C18_POS_62962,C18,untargeted,62962.0,0.858211,"Spectral Match to 1,2-Dipalmitoyl-sn-glycero-3-phospho-(1'-rac-glycerol) from NIST14",4.0,upregulated
UT_C18_POS_62774,PC(16:2/18:2); [M+H]+ C42H77N1O8P1,,,,,,,,7.2603965,754.537057033549,M+H,pos,UT_C18_POS_62774,C18,untargeted,62774.0,0.92423,PC(16:2/18:2); [M+H]+ C42H77N1O8P1,4.0,upregulated
UT_C18_POS_66913,PC(16:0/18:3); [M+H]+ C42H79N1O8P1,,,,,,,,7.6042304,756.5529807186273,M+H,pos,UT_C18_POS_66913,C18,untargeted,66913.0,0.926545,PC(16:0/18:3); [M+H]+ C42H79N1O8P1,4.0,upregulated
UT_C18_POS_71111,PC-DAG (16:0/18:3),,,,,,,,7.8432527,756.5532425377071,M+H,pos,UT_C18_POS_71111,C18,untargeted,71111.0,0.928952,PC-DAG (16:0/18:3),4.0,upregulated
UT_C18_POS_67765,DGTSA(18:1/18:1); [M+H]+ C46H86N1O7,,,,,,,,7.7442136,764.6387610572604,M+H,pos,UT_C18_POS_67765,C18,untargeted,67765.0,0.829317,DGTSA(18:1/18:1); [M+H]+ C46H86N1O7,4.0,upregulated
UT_C18_POS_72652,DGTSA(18:1/18:1); [M+H]+ C46H86N1O7,,,,,,,,8.168557,764.6391282515181,M+H,pos,UT_C18_POS_72652,C18,untargeted,72652.0,0.804643,DGTSA(18:1/18:1); [M+H]+ C46H86N1O7,4.0,upregulated
UT_C18_POS_77085,DGTSA(18:1/18:1); [M+H]+ C46H86N1O7,,,,,,,,8.299368,764.6389203906941,M+H,pos,UT_C18_POS_77085,C18,untargeted,77085.0,0.80799,DGTSA(18:1/18:1); [M+H]+ C46H86N1O7,4.0,upregulated
UT_C18_POS_72733,PC(17:0/18:1); [M+H]+ C43H85N1O8P1,,,,,,,,7.9598093,774.5970953278579,M+H,pos,UT_C18_POS_72733,C18,untargeted,72733.0,0.923515,PC(17:0/18:1); [M+H]+ C43H85N1O8P1,4.0,upregulated
UT_C18_POS_67197,PC(16:0/19:1); [M+H]+ C43H85N1O8P1,,,,,,,,7.5905957,774.5999271683107,M+H,pos,UT_C18_POS_67197,C18,untargeted,67197.0,0.910234,PC(16:0/19:1); [M+H]+ C43H85N1O8P1,4.0,upregulated
UT_C18_POS_62874,PC(16:0/19:1); [M+H]+ C43H85N1O8P1,,,,,,,,7.321962,774.6003759420951,M+H,pos,UT_C18_POS_62874,C18,untargeted,62874.0,0.913957,PC(16:0/19:1); [M+H]+ C43H85N1O8P1,4.0,upregulated
UT_C18_POS_67082,PC(16:1/20:4); [M+H]+ C44H79N1O8P1,,,,,,,,7.562051,780.5531605074979,M+H,pos,UT_C18_POS_67082,C18,untargeted,67082.0,0.92974,PC(16:1/20:4); [M+H]+ C44H79N1O8P1,4.0,upregulated
UT_C18_POS_62528,PC(16:0/20:5); [M+H]+ C44H79N1O8P1,,,,,,,,7.304112,780.5548481845348,M+H,pos,UT_C18_POS_62528,C18,untargeted,62528.0,0.877176,PC(16:0/20:5); [M+H]+ C44H79N1O8P1,4.0,upregulated
UT_C18_POS_71058,PC(16:0/20:5); [M+H]+ C44H79N1O8P1,,,,,,,,7.846102,780.5520296863581,M+H,pos,UT_C18_POS_71058,C18,untargeted,71058.0,0.754848,PC(16:0/20:5); [M+H]+ C44H79N1O8P1,4.0,upregulated
UT_C18_POS_64965,PC(16:0/20:5); [M+H]+ C44H79N1O8P1,,,,,,,,7.366197,780.5578111792826,M+H,pos,UT_C18_POS_64965,C18,untargeted,64965.0,0.932673,PC(16:0/20:5); [M+H]+ C44H79N1O8P1,4.0,upregulated
UT_C18_POS_70828,"Spectral Match to 1,2-Dilinoleoyl-sn-glycero-3-phosphocholine from NIST14",,,,,,,,7.89573,782.567950391022,M+H,pos,UT_C18_POS_70828,C18,untargeted,70828.0,0.946406,"Spectral Match to 1,2-Dilinoleoyl-sn-glycero-3-phosphocholine from NIST14",4.0,upregulated
UT_C18_POS_62682,"Spectral Match to 1,2-Dilinoleoyl-sn-glycero-3-phosphocholine from NIST14",,,,,,,,7.2793894,782.568415309605,M+H,pos,UT_C18_POS_62682,C18,untargeted,62682.0,0.958728,"Spectral Match to 1,2-Dilinoleoyl-sn-glycero-3-phosphocholine from NIST14",4.0,upregulated
UT_C18_POS_67182,"Spectral Match to 1,2-Dilinoleoyl-sn-glycero-3-phosphocholine from NIST14",,,,,,,,7.5744247,782.5683307059437,M+H,pos,UT_C18_POS_67182,C18,untargeted,67182.0,0.940601,"Spectral Match to 1,2-Dilinoleoyl-sn-glycero-3-phosphocholine from NIST14",4.0,upregulated
UT_C18_POS_75913,"Spectral Match to 1,2-Dilinoleoyl-sn-glycero-3-phosphocholine from NIST14",,FVXDQWZBHIXIEJ-LNDKUQBDSA-N,,,,,,8.184667,782.5702836395687,M+H,pos,UT_C18_POS_75913,C18,untargeted,75913.0,0.948633,"Spectral Match to 1,2-Dilinoleoyl-sn-glycero-3-phosphocholine from NIST14",4.0,upregulated
UT_C18_POS_72749,Spectral Match to Arachidonoylthio-PC from NIST14,,YDSCLGYBUIDZNF-WWBBCYQPSA-N,,,,,,7.9785404,784.5821516771261,M+H,pos,UT_C18_POS_72749,C18,untargeted,72749.0,0.960283,Spectral Match to Arachidonoylthio-PC from NIST14,4.0,upregulated
UT_C18_POS_66240,Spectral Match to 1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphocholine from NIST14,,FORFDCPQKJHEBF-VPUSDGANSA-N,,,,,,7.538611,786.6039512019341,M+H,pos,UT_C18_POS_66240,C18,untargeted,66240.0,0.754887,Spectral Match to 1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphocholine from NIST14,4.0,upregulated
UT_C18_POS_71173,PC(17:1/20:4); [M+H]+ C45H81N1O8P1,,,,,,,,7.8967614,794.5673289363949,M+H,pos,UT_C18_POS_71173,C18,untargeted,71173.0,0.907414,PC(17:1/20:4); [M+H]+ C45H81N1O8P1,4.0,upregulated
UT_C18_POS_71585,PC(17:0/20:4); [M+H]+ C45H83N1O8P1,,,,,,,,7.891573,796.5826428370086,M+H,pos,UT_C18_POS_71585,C18,untargeted,71585.0,0.92828,PC(17:0/20:4); [M+H]+ C45H83N1O8P1,4.0,upregulated
UT_C18_POS_63008,PC(18:1/19:1); [M+H]+ C45H87N1O8P1,,,,,,,,7.348772,800.6165516877929,M+H,pos,UT_C18_POS_63008,C18,untargeted,63008.0,0.932914,PC(18:1/19:1); [M+H]+ C45H87N1O8P1,4.0,upregulated
UT_C18_POS_75093,PC(18:1/19:1); [M+H]+ C45H87N1O8P1,,,,,,,,8.088081,800.616821186655,M+H,pos,UT_C18_POS_75093,C18,untargeted,75093.0,0.89987,PC(18:1/19:1); [M+H]+ C45H87N1O8P1,4.0,upregulated
UT_C18_POS_71637,PC(18:1/19:1); [M+H]+ C45H87N1O8P1,,,,,,,,7.865665,800.6169795530535,M+H,pos,UT_C18_POS_71637,C18,untargeted,71637.0,0.91641,PC(18:1/19:1); [M+H]+ C45H87N1O8P1,4.0,upregulated
UT_C18_POS_67662,PC(18:2/20:4); [M+H]+ C46H81N1O8P1,,,,,,,,7.5266547,806.5688883311009,M+H,pos,UT_C18_POS_67662,C18,untargeted,67662.0,0.927609,PC(18:2/20:4); [M+H]+ C46H81N1O8P1,4.0,upregulated
UT_C18_POS_64138,PC(18:2/20:4); [M+H]+ C46H81N1O8P1,,,,,,,,7.35532,806.5690350168683,M+H,pos,UT_C18_POS_64138,C18,untargeted,64138.0,0.922614,PC(18:2/20:4); [M+H]+ C46H81N1O8P1,4.0,upregulated
UT_C18_POS_62925,PC(18:1/20:4); [M+H]+ C46H83N1O8P1,,,,,,,,7.3338537,808.5827871402722,M+H,pos,UT_C18_POS_62925,C18,untargeted,62925.0,0.771807,PC(18:1/20:4); [M+H]+ C46H83N1O8P1,4.0,upregulated
UT_C18_POS_67483,PC(18:1/20:4); [M+H]+ C46H83N1O8P1,,,,,,,,7.5699244,808.5830979338187,M+H,pos,UT_C18_POS_67483,C18,untargeted,67483.0,0.779053,PC(18:1/20:4); [M+H]+ C46H83N1O8P1,4.0,upregulated
UT_C18_POS_71220,PC(18:1/20:4); [M+H]+ C46H83N1O8P1,,,,,,,,7.8493667,808.5834237587303,M+H,pos,UT_C18_POS_71220,C18,untargeted,71220.0,0.782272,PC(18:1/20:4); [M+H]+ C46H83N1O8P1,4.0,upregulated
UT_C18_POS_75365,PC(18:1/20:4); [M+H]+ C46H83N1O8P1,,,,,,,,8.106059,808.5842552844273,M+H,pos,UT_C18_POS_75365,C18,untargeted,75365.0,0.934131,PC(18:1/20:4); [M+H]+ C46H83N1O8P1,4.0,upregulated
UT_C18_POS_72549,PC(17:0/22:6); [M+H]+ C47H83N1O8P1,,,,,,,,7.926127,820.5807887307228,M+H,pos,UT_C18_POS_72549,C18,untargeted,72549.0,0.922489,PC(17:0/22:6); [M+H]+ C47H83N1O8P1,4.0,upregulated
UT_C18_POS_75371,PC(17:0/22:6); [M+H]+ C47H83N1O8P1,,,,,,,,8.194151,820.5830595615647,M+H,pos,UT_C18_POS_75371,C18,untargeted,75371.0,0.925464,PC(17:0/22:6); [M+H]+ C47H83N1O8P1,4.0,upregulated
UT_C18_POS_75986,PC(16:0/23:5); [M+H]+ C47H85N1O8P1,,,,,,,,8.201091,822.5992239967669,M+H,pos,UT_C18_POS_75986,C18,untargeted,75986.0,0.920267,PC(16:0/23:5); [M+H]+ C47H85N1O8P1,4.0,upregulated
UT_C18_POS_67408,PC(20:4/20:4); [M+H]+ C48H81N1O8P1,,,,,,,,7.591537,830.5664459389803,M+H,pos,UT_C18_POS_67408,C18,untargeted,67408.0,0.860999,PC(20:4/20:4); [M+H]+ C48H81N1O8P1,4.0,upregulated
UT_C18_POS_68333,PC(20:3/20:4); [M+H]+ C48H83N1O8P1,,,,,,,,7.8496,832.5847913571212,M+H,pos,UT_C18_POS_68333,C18,untargeted,68333.0,0.870171,PC(20:3/20:4); [M+H]+ C48H83N1O8P1,4.0,upregulated
UT_C18_POS_62995,Pheophytin a,,,,,,,,7.380799,871.5723089128759,M+H,pos,UT_C18_POS_62995,C18,untargeted,62995.0,0.886559,Pheophytin a,4.0,upregulated
UT_C18_POS_80711,Pheophytin a,,,,,,,,9.628896,871.5728644207916,M+H,pos,UT_C18_POS_80711,C18,untargeted,80711.0,0.845639,Pheophytin a,4.0,upregulated
UT_C18_POS_67701,Pheophytin a,,,,,,,,7.7378693,871.5730218806715,M+H,pos,UT_C18_POS_67701,C18,untargeted,67701.0,0.90817,Pheophytin a,4.0,upregulated
UT_C18_POS_71516,TAG (16:0/18:2/18:2),,,,,,,,7.9443254,872.768963107351,M+NH4,pos,UT_C18_POS_71516,C18,untargeted,71516.0,0.840545,TAG (16:0/18:2/18:2),4.0,upregulated
UT_C18_POS_50884,Spectral Match to 1-Hexadecanoyl-sn-glycero-3-phosphoethanolamine from NIST14,,,,,,,,6.248333,907.5788206373162,2M+H,pos,UT_C18_POS_50884,C18,untargeted,50884.0,0.92102,Spectral Match to 1-Hexadecanoyl-sn-glycero-3-phosphoethanolamine from NIST14,2.0,upregulated
UT_C18_NEG_14342,4-METHYLVALERIC ACID,,FGKJLKRYENPLQH-UHFFFAOYSA-N,,C6H12O2,,,,4.0453844,115.07630186732342,M-H,neg,UT_C18_NEG_14342,C18,untargeted,14342.0,0.794429,4-METHYLVALERIC ACID,0.0,downregulated
UT_C18_NEG_5470,SUCCINATE,,KDYFGRWQOYBRFD-UHFFFAOYSA-N,,C4H6O4,,,,0.5639135,117.0191796034287,M-H,neg,UT_C18_NEG_5470,C18,untargeted,5470.0,0.907579,SUCCINATE,0.0,downregulated
UT_C18_NEG_11083,2-ETHYL-2-HYDROXYBUTYRIC ACID,,LXVSANCQXSSLPA-UHFFFAOYSA-N,,C6H12O3,,,,2.886137,131.07119756461407,M-H,neg,UT_C18_NEG_11083,C18,untargeted,11083.0,0.945194,2-ETHYL-2-HYDROXYBUTYRIC ACID,0.0,downregulated
UT_C18_NEG_10243,Adenine - 40.0 eV,,GFFGJBXGBJISGV-UHFFFAOYSA-N,,C5H5N5,,,,2.612276,134.0469566113767,M-H,neg,UT_C18_NEG_10243,C18,untargeted,10243.0,0.828685,Adenine - 40.0 eV,1.0,insignificant
UT_C18_NEG_11305,4-AMINOBENZOIC ACID,,ALYNCZNDIQEVRV-UHFFFAOYSA-N,,C7H7NO2,,,,2.9226089,136.0401759162537,M-H,neg,UT_C18_NEG_11305,C18,untargeted,11305.0,0.836729,4-AMINOBENZOIC ACID,0.0,downregulated
UT_C18_NEG_11894,4-HYDROXYBENZOATE,,FJKROLUGYXJWQN-UHFFFAOYSA-N,,C7H6O3,,,,3.1219323,137.024213979677,M-H,neg,UT_C18_NEG_11894,C18,untargeted,11894.0,0.977903,4-HYDROXYBENZOATE,0.0,downregulated
UT_C18_NEG_8843,salicylic acid,,YGSDEFSMJLZEOE-UHFFFAOYSA-N,,C7H6O3,,,,2.243912,137.0242143742117,[M-H]-,neg,UT_C18_NEG_8843,C18,untargeted,8843.0,0.967152,salicylic acid,1.0,insignificant
UT_C18_NEG_12978,4-NITROPHENOL,,BTJIUGUIPKRLHP-UHFFFAOYSA-N,,C6H5NO3,,,,3.5002434,138.01259977096245,M-H,neg,UT_C18_NEG_12978,C18,untargeted,12978.0,0.949242,4-NITROPHENOL,4.0,upregulated
UT_C18_NEG_10787,5192-62-1,,VVBIGJOVPZMWGU-UHFFFAOYSA-N,,C7H8O3,,,,2.7319696,139.03990654193038,[M-H]-,neg,UT_C18_NEG_10787,C18,untargeted,10787.0,0.7591,5192-62-1,0.0,downregulated
UT_C18_NEG_11747,Massbank: vanillin|4-hydroxy-3-methoxybenzaldehyde,,MWOOGOJBHIARFG-UHFFFAOYSA-N,,C8H8O3,,,,3.0610836,151.03986805517482,M-H,neg,UT_C18_NEG_11747,C18,untargeted,11747.0,0.780081,Massbank: vanillin|4-hydroxy-3-methoxybenzaldehyde,0.0,downregulated
UT_C18_NEG_9053,2-[(2-methylcyclopropyl)formamido]acetic acid,,VARNMFDSVDPUCG-UHFFFAOYSA-N,,C7H11NO3,,,,2.3027732,156.06638244835358,[M-H]-,neg,UT_C18_NEG_9053,C18,untargeted,9053.0,0.861605,2-[(2-methylcyclopropyl)formamido]acetic acid,0.0,downregulated
UT_C18_NEG_9739,N-Acetyl-L-valine,,IHYJTAOFMMMOPX-LURJTMIESA-N,,C7H13NO3,,,,2.451286,158.08200299431192,[M-H]-,neg,UT_C18_NEG_9739,C18,untargeted,9739.0,0.731319,N-Acetyl-L-valine,0.0,downregulated
UT_C18_NEG_10557,pimelic acid CollisionEnergy:102040,,WLJVNTCWHIRURA-UHFFFAOYSA-N,,C7H12O4,,,,2.6990664,159.06609847846602,M-H,neg,UT_C18_NEG_10557,C18,untargeted,10557.0,0.978803,pimelic acid CollisionEnergy:102040,0.0,downregulated
UT_C18_NEG_14696,2-Hydroxyoctanoic acid - 30.0 eV,,JKRDADVRIYVCCY-UHFFFAOYSA-N,,C8H16O3,,,,4.189586,159.10248147485518,M-H,neg,UT_C18_NEG_14696,C18,untargeted,14696.0,0.955219,2-Hydroxyoctanoic acid - 30.0 eV,0.0,downregulated
